Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations,location_word,uncertain_location_specificity,lat,lng
1988-0415-PNG,1988,0415,NA,Natural,Geophysical,Mass movement (dry),Landslide,Mudslide,NA,Papua New Guinea,PNG,Melanesia,Oceania,Kaiapit district (Morobe province),NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,9,6,1988,9,6,76,NA,1000,NA,1000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,morobe,TRUE,-6.72333,146.99611
1988-0233-PRY,1988,0233,NA,Natural,Hydrological,Flood,NA,NA,NA,Paraguay,PRY,South America,Americas,Bahia Negra to Alberdi,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,NA,1988,5,NA,NA,NA,30000,15000,45000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,bahia negra to alberdi,FALSE,NA,NA
1988-0201-RWA,1988,0201,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Rwanda,RWA,Eastern Africa,Africa,"Ruhengeri, Gitarama, Gisenyi, Gikongoro, Kibuye",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,6,1988,5,6,48,50,21628,NA,21678,NA,NA,NA,46.256556831435,NA,NA,NA,NA,ruhengeri,FALSE,-1.49984,29.63497
1988-0201-RWA,1988,0201,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Rwanda,RWA,Eastern Africa,Africa,"Ruhengeri, Gitarama, Gisenyi, Gikongoro, Kibuye",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,6,1988,5,6,48,50,21628,NA,21678,NA,NA,NA,46.256556831435,NA,NA,NA,NA,gitarama,FALSE,-2.07444,29.75667
1988-0201-RWA,1988,0201,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Rwanda,RWA,Eastern Africa,Africa,"Ruhengeri, Gitarama, Gisenyi, Gikongoro, Kibuye",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,6,1988,5,6,48,50,21628,NA,21678,NA,NA,NA,46.256556831435,NA,NA,NA,NA,gisenyi,FALSE,-1.70278,29.25639
1988-0201-RWA,1988,0201,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Rwanda,RWA,Eastern Africa,Africa,"Ruhengeri, Gitarama, Gisenyi, Gikongoro, Kibuye",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,6,1988,5,6,48,50,21628,NA,21678,NA,NA,NA,46.256556831435,NA,NA,NA,NA,gikongoro,FALSE,-2.5,29.5
1988-0201-RWA,1988,0201,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Rwanda,RWA,Eastern Africa,Africa,"Ruhengeri, Gitarama, Gisenyi, Gikongoro, Kibuye",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,5,6,1988,5,6,48,50,21628,NA,21678,NA,NA,NA,46.256556831435,NA,NA,NA,NA,kibuye,FALSE,-2.06028,29.34778
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,gadharef,FALSE,NA,NA
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,kassala,FALSE,15.45099,36.39998
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,eddamer,FALSE,NA,NA
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,ash showak,FALSE,14.39594,35.87062
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,khartoum,FALSE,15.55177,32.53241
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,karima,FALSE,18.55,31.85
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,merawi,FALSE,18.31,31.94
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,badan,FALSE,NA,NA
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,maad isl.,FALSE,NA,NA
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,el geneina,FALSE,13.45262,22.44725
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,kordofan,FALSE,13.18421,30.21669
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,gezira,FALSE,14.40118,33.51989
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,katarant,FALSE,NA,NA
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,atbara,FALSE,17.70217,33.98638
1988-0359-SDN,1988,0359,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Gadharef, Kassala, Eddamer, Ash Showak, Khartoum, Karima, Merawi, Badan, Maad isl., El Geneina, Kordofan, Gezira, Katarant, Atbara, Aldueim",NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,8,1,1988,9,2,96,NA,1500000,1000000,2500000,NA,NA,NA,46.256556831435,NA,NA,NA,NA,aldueim,FALSE,NA,NA
1988-0004-SDN,1988,0004,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Khartoum, Central region",NA,NA,NA,Yes,No,No,NA,NA,Vaccinated,NA,NA,NA,NA,1988,NA,NA,1989,NA,NA,2770,NA,38805,NA,38805,NA,NA,NA,46.256556831435,NA,NA,NA,NA,khartoum,FALSE,15.55177,32.53241
1988-0004-SDN,1988,0004,NA,Natural,Biological,Epidemic,Bacterial disease,NA,NA,Sudan (the),SDN,Northern Africa,Africa,"Khartoum, Central region",NA,NA,NA,Yes,No,No,NA,NA,Vaccinated,NA,NA,NA,NA,1988,NA,NA,1989,NA,NA,2770,NA,38805,NA,38805,NA,NA,NA,46.256556831435,NA,NA,NA,NA,central,FALSE,13,33
1988-0495-SDN,1988,0495,NA,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Sudan (the),SDN,Northern Africa,Africa,Eastern Sudan,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1988,11,NA,1988,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.256556831435,NA,NA,NA,NA,eastern sudan,FALSE,11.46186,26.12583
1978-9125-COD,1978,9125,NA,Natural,Climatological,Drought,Drought,NA,NA,Congo (the Democratic Republic of the),COD,Middle Africa,Africa,Bas Zaire,NA,Famine,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1978,NA,NA,1979,NA,NA,NA,NA,500000,NA,500000,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,bas zaire,FALSE,-5.33333,14.33333
1978-0136-SEN,1978,0136,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Senegal,SEN,Western Africa,Africa,"Dakar, Cap Vert province",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1978,12,NA,1978,12,NA,5,NA,298,NA,298,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,dakar,FALSE,14.6937,-17.44406
1978-0136-SEN,1978,0136,NA,Natural,Biological,Epidemic,Bacterial disease,NA,Cholera,Senegal,SEN,Western Africa,Africa,"Dakar, Cap Vert province",NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1978,12,NA,1978,12,NA,5,NA,298,NA,298,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,cap vert,FALSE,14.6937,-17.44406
1978-0106-THA,1978,0106,NA,Natural,Hydrological,Flood,NA,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"North, Central, North East provinces",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703,NA,NA,NA,NA,north,FALSE,11.78492,99.816
1978-0106-THA,1978,0106,NA,Natural,Hydrological,Flood,NA,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"North, Central, North East provinces",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703,NA,NA,NA,NA,central,FALSE,13.74378,100.54643
1978-0106-THA,1978,0106,NA,Natural,Hydrological,Flood,NA,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"North, Central, North East provinces",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703,NA,NA,NA,NA,north east,FALSE,NA,NA
1978-0187-THA,1978,0187,NA,Natural,Hydrological,Flood,NA,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"North, NorthEast",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,NA,NA,400000,NA,400000,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,north,FALSE,11.78492,99.816
1978-0187-THA,1978,0187,NA,Natural,Hydrological,Flood,NA,NA,NA,Thailand,THA,South-Eastern Asia,Asia,"North, NorthEast",NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,NA,NA,400000,NA,400000,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,northeast,FALSE,NA,NA
1978-0263-TUR,1978,0263,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"Pulumur, Erzincan",NA,NA,NA,NA,NA,NA,NA,5,Richter,36.69,39.79,06:17,NA,1978,2,15,1978,2,15,NA,20,125,2500,2645,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,pulumur,FALSE,39.48662,39.89874
1978-0263-TUR,1978,0263,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Turkey,TUR,Western Asia,Asia,"Pulumur, Erzincan",NA,NA,NA,NA,NA,NA,NA,5,Richter,36.69,39.79,06:17,NA,1978,2,15,1978,2,15,NA,20,125,2500,2645,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,erzincan,FALSE,39.73919,39.49015
1978-0105-VNM,1978,0105,NA,Natural,Hydrological,Flood,Riverine flood,NA,NA,Viet Nam,VNM,South-Eastern Asia,Asia,Mekong Delta,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,74,NA,4000000,79000,4079000,NA,NA,NA,25.5159153234703,NA,NA,NA,NA,mekong delta,FALSE,10.01211,105.83224
1979-0039-YUG,1979,0039,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Montenegro,NA,Tsunami/Tidal wave,NA,Yes,NA,NA,NA,7,Richter,42.096,19.209,07:19,NA,1979,4,15,1979,4,15,121,100,300000,10000,310100,NA,NA,450000,28.3875988971359,NA,NA,NA,NA,montenegro,FALSE,NA,NA
1979-9122-SEN,1979,9122,NA,Natural,Climatological,Drought,Drought,NA,NA,Senegal,SEN,Western Africa,Africa,"Louga, Senegal Oriental",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,NA,NA,1980,NA,NA,NA,NA,950000,NA,950000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,louga,FALSE,15.41667,-15.5
1979-9122-SEN,1979,9122,NA,Natural,Climatological,Drought,Drought,NA,NA,Senegal,SEN,Western Africa,Africa,"Louga, Senegal Oriental",NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,NA,NA,1980,NA,NA,NA,NA,950000,NA,950000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,senegal oriental,FALSE,13.77073,-13.66734
1979-0026-SLB,1979,0026,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Kerry,Solomon Islands,SLB,Melanesia,Oceania,"East, South Isl.",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,2,18,1979,2,18,2,NA,6000,NA,6000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,east,FALSE,-11.78913,160.51477
1979-0026-SLB,1979,0026,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Kerry,Solomon Islands,SLB,Melanesia,Oceania,"East, South Isl.",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,2,18,1979,2,18,2,NA,6000,NA,6000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,south isl.,FALSE,-7.4944,157.56371
1979-0122-TUN,1979,0122,NA,Natural,Hydrological,Flood,NA,NA,NA,Tunisia,TUN,Northern Africa,Africa,Medenine,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,3,6,1979,3,6,NA,NA,750,NA,750,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,medenine,FALSE,33.35495,10.50548
1979-0059-TZA,1979,0059,NA,Natural,Hydrological,Flood,NA,NA,NA,"Tanzania, United Republic of",TZA,Eastern Africa,Africa,Mbeya,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,6,NA,1979,6,NA,NA,NA,90000,NA,90000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,mbeya,FALSE,-8.9,33.45
1979-9128-UGA,1979,9128,NA,Natural,Climatological,Drought,Drought,NA,NA,Uganda,UGA,Eastern Africa,Africa,Karamoja,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,NA,NA,1980,NA,NA,NA,NA,500000,NA,500000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,karamoja,FALSE,3.37933,33.99152
1979-0034-USA,1979,0034,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,4,10,1979,4,10,48,110,2000,NA,2110,NA,NA,550000,28.3875988971359,NA,NA,NA,NA,texas,FALSE,29.76328,-95.36327
1979-0034-USA,1979,0034,NA,Natural,Meteorological,Storm,Convective storm,Tornado,NA,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,4,10,1979,4,10,48,110,2000,NA,2110,NA,NA,550000,28.3875988971359,NA,NA,NA,NA,oklahoma,FALSE,35.46756,-97.51643
1979-0256-USA,1979,0256,NA,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,NA,United States of America (the),USA,Northern America,Americas,"New York State, Detroit",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,4,10,1979,4,10,7,50,NA,NA,50,NA,NA,13000,28.3875988971359,NA,NA,NA,NA,new york,FALSE,40.71427,-74.00597
1979-0256-USA,1979,0256,NA,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,NA,United States of America (the),USA,Northern America,Americas,"New York State, Detroit",NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,4,10,1979,4,10,7,50,NA,NA,50,NA,NA,13000,28.3875988971359,NA,NA,NA,NA,detroit,FALSE,42.33143,-83.04575
1979-0088-USA,1979,0088,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Frederic,United States of America (the),USA,Northern America,Americas,Gulf coast,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,9,12,1979,9,12,31,NA,NA,NA,NA,NA,NA,2300000,28.3875988971359,NA,NA,NA,NA,gulf coast,FALSE,30.3314,-89.73221
1979-0035-VCT,1979,0035,NA,Natural,Geophysical,Volcanic activity,Ash fall,NA,Mount Soufriere,Saint Vincent and the Grenadines,VCT,Caribbean,Americas,Northern,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979,4,13,1979,4,13,2,NA,20000,NA,20000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,northern,FALSE,51.50488,-0.13602
1979-0016-VUT,1979,0016,NA,Natural,Meteorological,Storm,Tropical cyclone,NA,Gordon,Vanuatu,VUT,Melanesia,Oceania,Western Islands,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1979,1,6,1979,1,6,NA,NA,NA,NA,NA,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,western islands,FALSE,NA,NA
1979-0052-YUG,1979,0052,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),NA,NA,NA,NA,NA,NA,NA,6,Richter,42.255,18.752,18:23,NA,1979,5,24,1979,5,24,NA,80,NA,NA,80,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,kotor-ulcinj area,TRUE,NA,NA
1979-0052-YUG,1979,0052,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),NA,NA,NA,NA,NA,NA,NA,6,Richter,42.255,18.752,18:23,NA,1979,5,24,1979,5,24,NA,80,NA,NA,80,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,south adriatic coast,TRUE,NA,NA
1979-0052-YUG,1979,0052,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),NA,NA,NA,NA,NA,NA,NA,6,Richter,42.255,18.752,18:23,NA,1979,5,24,1979,5,24,NA,80,NA,NA,80,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,montenegro,TRUE,NA,NA
1979-0052-YUG,1979,0052,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),NA,NA,NA,NA,NA,NA,NA,6,Richter,42.255,18.752,18:23,NA,1979,5,24,1979,5,24,NA,80,NA,NA,80,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,debar,TRUE,NA,NA
1979-0052-YUG,1979,0052,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Kotor-Ulcinj area (South Adriatic coast) (Montenegro); Debar (Macedonia),NA,NA,NA,NA,NA,NA,NA,6,Richter,42.255,18.752,18:23,NA,1979,5,24,1979,5,24,NA,80,NA,NA,80,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,macedonia,TRUE,NA,NA
1979-0101-YUG,1979,0101,NA,Natural,Hydrological,Flood,NA,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1979,11,NA,1979,11,NA,22,NA,12000,NA,12000,NA,NA,NA,28.3875988971359,NA,NA,NA,NA,montenegro,FALSE,NA,NA
1980-0046-YUG,1980,0046,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,"Mt Kopaonik, Aleksandrovac, Brus, Kursumlija, Raska areas (Serbia)",NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,6,Richter,43.294,20.837,21:02,NA,1980,5,18,1980,5,18,NA,100,5000,NA,5100,NA,NA,NA,32.2338932328122,NA,NA,NA,NA,mt kopaonik,TRUE,NA,NA
1980-0046-YUG,1980,0046,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,"Mt Kopaonik, Aleksandrovac, Brus, Kursumlija, Raska areas (Serbia)",NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,6,Richter,43.294,20.837,21:02,NA,1980,5,18,1980,5,18,NA,100,5000,NA,5100,NA,NA,NA,32.2338932328122,NA,NA,NA,NA,aleksandrovac,TRUE,NA,NA
1980-0046-YUG,1980,0046,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,"Mt Kopaonik, Aleksandrovac, Brus, Kursumlija, Raska areas (Serbia)",NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,6,Richter,43.294,20.837,21:02,NA,1980,5,18,1980,5,18,NA,100,5000,NA,5100,NA,NA,NA,32.2338932328122,NA,NA,NA,NA,brus,TRUE,NA,NA
1980-0046-YUG,1980,0046,NA,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Yugoslavia,YUG,Southern Europe,Europe,"Mt Kopaonik, Aleksandrovac, Brus, Kursumlija, Raska areas (Serbia)",NA,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,6,Richter,43.294,20.837,21:02,NA,1980,5,18,1980,5,18,NA,100,5000,NA,5100,NA,NA,NA,32.2338932328122,NA,NA,NA,NA,kursumlija,TRUE,NA,NA
