Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,region,location_word,lat,long
1971-0112-IND,1971,0112,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1971,9,27,1971,9,27,60,NA,NA,NA,NA,NA,NA,NA,15.8382546266338,India_SriLanka,bihar,25.75,85.75
1971-0112-IND,1971,0112,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1971,9,27,1971,9,27,60,NA,NA,NA,NA,NA,NA,NA,15.8382546266338,India_SriLanka,west bengal,22.56263,88.36304
1972-0051-IND,1972,0051,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,9,10,1972,9,10,100,NA,4500000,NA,4500000,NA,NA,NA,16.3565247541826,India_SriLanka,andhra pradesh,15.83333,79.75
1972-0051-IND,1972,0051,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,9,10,1972,9,10,100,NA,4500000,NA,4500000,NA,NA,NA,16.3565247541826,India_SriLanka,orissa,20.5,84.41667
1972-0063-IND,1972,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1972,12,1,1972,12,1,80,NA,30000,NA,30000,NA,NA,NA,16.3565247541826,India_SriLanka,madras,13.08784,80.27847
1973-0009-IND,1973,0009,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,1,5,1973,1,5,115,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,India_SriLanka,uttar pradesh,26.46523,80.34975
1973-0009-IND,1973,0009,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,1,5,1973,1,5,115,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,India_SriLanka,bihar,25.75,85.75
1973-0054-IND,1973,0054,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,12,23,1973,12,23,146,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,India_SriLanka,bihar,25.75,85.75
1973-0054-IND,1973,0054,Natural,Meteorological,Extreme temperature,Cold wave,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,°C,NA,NA,NA,NA,1973,12,23,1973,12,23,146,NA,NA,NA,NA,NA,NA,NA,17.3669860176555,India_SriLanka,delhi,28.65195,77.23149
1974-0045-IND,1974,0045,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,8,15,1974,8,15,20,100,NA,NA,100,NA,NA,NA,19.2868744704009,India_SriLanka,west bengal,22.56263,88.36304
1974-0045-IND,1974,0045,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,8,15,1974,8,15,20,100,NA,NA,100,NA,NA,NA,19.2868744704009,India_SriLanka,madya pradesh,23.25469,77.40289
1974-0045-IND,1974,0045,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1974,8,15,1974,8,15,20,100,NA,NA,100,NA,NA,NA,19.2868744704009,India_SriLanka,gujarat,23.02579,72.58727
1974-0122-IND,1974,0122,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,20,Kph,NA,NA,NA,NA,1974,5,29,1974,5,29,NA,NA,25000,NA,25000,NA,NA,NA,19.2868744704009,India_SriLanka,midnapore,22.33971,87.32501
1975-0014-IND,1975,0014,Natural,Geophysical,Earthquake,Ground movement,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Richter,26.50 N,80.54 E,NA,NA,1975,1,19,1975,1,19,47,NA,NA,NA,NA,NA,NA,NA,21.0503075151625,India_SriLanka,himachal pradesh,31.91667,77.25
1975-0058-IND,1975,0058,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,OFDA,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1975,11,24,1975,11,24,NA,NA,NA,2000,2000,NA,NA,NA,21.0503075151625,India_SriLanka,madras,13.08784,80.27847
1975-0121-IND,1975,0121,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1975,5,29,1975,5,29,NA,NA,NA,NA,NA,NA,NA,NA,21.0503075151625,India_SriLanka,maharashtra,19.07283,72.88261
1975-0121-IND,1975,0121,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1975,5,29,1975,5,29,NA,NA,NA,NA,NA,NA,NA,NA,21.0503075151625,India_SriLanka,coast,13.39938,80.34736
1976-0063-IND,1976,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,9,8,1976,9,8,40,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,midnapore,22.33971,87.32501
1976-0063-IND,1976,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,9,8,1976,9,8,40,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,parganas,22.71,88.7108
1976-0063-IND,1976,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,9,8,1976,9,8,40,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,west bengal,22.56263,88.36304
1976-0063-IND,1976,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,9,8,1976,9,8,40,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,balasore,21.49266,86.93348
1976-0063-IND,1976,0063,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,9,8,1976,9,8,40,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,orissa,20.5,84.41667
1976-0074-IND,1976,0074,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1976,11,22,1976,11,22,95,NA,300000,NA,300000,NA,NA,260000,22.259601389149,India_SriLanka,madras,13.08784,80.27847
1976-0074-IND,1976,0074,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1976,11,22,1976,11,22,95,NA,300000,NA,300000,NA,NA,260000,22.259601389149,India_SriLanka,nellore,14.44992,79.98697
1976-0074-IND,1976,0074,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1976,11,22,1976,11,22,95,NA,300000,NA,300000,NA,NA,260000,22.259601389149,India_SriLanka,andhra pradesh,15.83333,79.75
1976-0143-IND,1976,0143,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,5,29,1976,5,29,87,NA,250000,NA,250000,NA,NA,3378,22.259601389149,India_SriLanka,gujarat,23.02579,72.58727
1976-0143-IND,1976,0143,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,5,29,1976,5,29,87,NA,250000,NA,250000,NA,NA,3378,22.259601389149,India_SriLanka,maharastra,19.07283,72.88261
1976-0144-IND,1976,0144,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,3,1976,11,3,18,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,krishna,16.50745,80.6466
1976-0144-IND,1976,0144,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,3,1976,11,3,18,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,masulipatnam,16.18747,81.13888
1976-0144-IND,1976,0144,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,3,1976,11,3,18,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,andhra pradesh,15.83333,79.75
1976-0146-IND,1976,0146,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,15,1976,11,15,30,NA,50000,NA,50000,NA,NA,3378,22.259601389149,India_SriLanka,between nellore,NA,NA
1976-0146-IND,1976,0146,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,15,1976,11,15,30,NA,50000,NA,50000,NA,NA,3378,22.259601389149,India_SriLanka,kavali,14.9163,79.99449
1976-0146-IND,1976,0146,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,11,15,1976,11,15,30,NA,50000,NA,50000,NA,NA,3378,22.259601389149,India_SriLanka,andhra pradesh,15.83333,79.75
1976-0147-IND,1976,0147,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,12,29,1976,12,29,NA,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,neil,11.83333,93.05
1976-0147-IND,1976,0147,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,12,29,1976,12,29,NA,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,havelock isl.,11.96667,93
1976-0147-IND,1976,0147,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,12,29,1976,12,29,NA,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,little andaman,10.75,92.5
1976-0147-IND,1976,0147,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1976,12,29,1976,12,29,NA,NA,NA,NA,NA,NA,NA,NA,22.259601389149,India_SriLanka,south andaman sea areas,NA,NA
1977-0094-IND,1977,0094,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1977,8,NA,1977,8,NA,500,NA,1000000,NA,1000000,NA,NA,NA,23.7068509965271,India_SriLanka,ganges,23,89
1977-0133-IND,1977,0133,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,11,12,1977,11,12,14204,NA,9037400,5432400,14469800,NA,NA,498535,23.7068509965271,India_SriLanka,tamil nadu,13.08784,80.27847
1977-0133-IND,1977,0133,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,11,12,1977,11,12,14204,NA,9037400,5432400,14469800,NA,NA,498535,23.7068509965271,India_SriLanka,andhra pradesh,15.83333,79.75
1977-0133-IND,1977,0133,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,11,12,1977,11,12,14204,NA,9037400,5432400,14469800,NA,NA,498535,23.7068509965271,India_SriLanka,kerala,8.4855,76.94924
1977-0201-IND,1977,0201,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,10,27,1977,10,27,2,NA,10000,NA,10000,NA,NA,NA,23.7068509965271,India_SriLanka,north of nellore,NA,NA
1977-0201-IND,1977,0201,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,10,27,1977,10,27,2,NA,10000,NA,10000,NA,NA,NA,23.7068509965271,India_SriLanka,south of prakasam,NA,NA
1977-0201-IND,1977,0201,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Govern,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1977,10,27,1977,10,27,2,NA,10000,NA,10000,NA,NA,NA,23.7068509965271,India_SriLanka,andhra pradesh,15.83333,79.75
1978-0044-IND,1978,0044,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1978,3,17,1978,3,17,26,700,NA,NA,700,NA,NA,NA,25.5159153234703,India_SriLanka,new delhi,28.65195,77.23149
1978-0055-IND,1978,0055,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1978,4,16,1978,4,16,500,400,1000,NA,1400,NA,NA,NA,25.5159153234703,India_SriLanka,orissa,20.5,84.41667
1978-0056-IND,1978,0056,Natural,Meteorological,Storm,Convective storm,Tornado,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1978,4,16,1978,4,16,100,NA,100,NA,100,NA,NA,NA,25.5159153234703,India_SriLanka,west bengal,22.56263,88.36304
1978-0012-IND,1978,0012,Natural,Biological,Epidemic,Viral disease,NA,Encephalitis,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1978,1,1,1978,1,1,45,NA,NA,NA,NA,NA,NA,NA,25.5159153234703,India_SriLanka,tamil nadu,13.08784,80.27847
1978-0074-IND,1978,0074,Natural,Biological,Epidemic,Viral disease,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1978,6,NA,1978,6,NA,48,NA,1000,NA,1000,NA,NA,NA,25.5159153234703,India_SriLanka,uttar pradesh,26.46523,80.34975
1957-0010-IND,1957,0010,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1957,9,9,1957,9,9,42,NA,10000,NA,10000,NA,NA,NA,10.9880071867879,India_SriLanka,madya pradesh,23.25469,77.40289
1957-0010-IND,1957,0010,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1957,9,9,1957,9,9,42,NA,10000,NA,10000,NA,NA,NA,10.9880071867879,India_SriLanka,uttar pradesh,26.46523,80.34975
1957-0014-LKA,1957,0014,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1957,12,25,1957,12,25,200,NA,250000,NA,250000,NA,NA,NA,10.9880071867879,India_SriLanka,spate,NA,NA
1958-0013-IND,1958,0013,Natural,Meteorological,Storm,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1958,10,16,1958,10,16,NA,NA,20000,NA,20000,NA,NA,NA,11.2878924132663,India_SriLanka,vishakhapatam,NA,NA
1958-0015-IND,1958,0015,Natural,Hydrological,Flood,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1958,11,15,1958,11,15,5,NA,5000,NA,5000,NA,NA,NA,11.2878924132663,India_SriLanka,madras,13.08784,80.27847
1959-0007-IND,1959,0007,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1959,7,4,1959,7,4,17,NA,13000,NA,13000,NA,NA,NA,11.4019798896023,India_SriLanka,kutch,23.58333,70
1960-0032-IND,1960,0032,Natural,Hydrological,Flood,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1960,11,10,1960,11,10,5,NA,160000,NA,160000,NA,NA,NA,11.5682160783056,India_SriLanka,maduri,26.15218,83.11542
1960-0032-IND,1960,0032,Natural,Hydrological,Flood,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1960,11,10,1960,11,10,5,NA,160000,NA,160000,NA,NA,NA,11.5682160783056,India_SriLanka,madras,13.08784,80.27847
1961-0007-IND,1961,0007,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1961,7,NA,1961,7,NA,2000,NA,NA,NA,NA,NA,NA,NA,11.692075064479,India_SriLanka,north,15.49574,73.82624
1961-0009-IND,1961,0009,Natural,Hydrological,Flood,NA,NA,NA,OFDA,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1961,9,6,1961,9,6,NA,NA,NA,2000,2000,NA,NA,NA,11.692075064479,India_SriLanka,central,28.65136,77.19072
1961-0009-IND,1961,0009,Natural,Hydrological,Flood,NA,NA,NA,OFDA,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1961,9,6,1961,9,6,NA,NA,NA,2000,2000,NA,NA,NA,11.692075064479,India_SriLanka,west india,22.56263,88.36304
1961-0012-IND,1961,0012,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1961,10,9,1961,10,9,57,NA,NA,NA,NA,NA,NA,NA,11.692075064479,India_SriLanka,uttar pradesh,26.46523,80.34975
1962-0007-IND,1962,0007,Natural,Meteorological,Storm,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1962,9,16,1962,9,16,NA,NA,40000,NA,40000,NA,NA,NA,11.8322415324397,India_SriLanka,punjab,31.62234,74.87534
1962-0007-IND,1962,0007,Natural,Meteorological,Storm,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1962,9,16,1962,9,16,NA,NA,40000,NA,40000,NA,NA,NA,11.8322415324397,India_SriLanka,delhi,28.65195,77.23149
1962-0007-IND,1962,0007,Natural,Meteorological,Storm,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1962,9,16,1962,9,16,NA,NA,40000,NA,40000,NA,NA,NA,11.8322415324397,India_SriLanka,m.p.,NA,NA
1963-0019-IND,1963,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1963,9,8,1963,9,8,200,NA,5000000,NA,5000000,NA,NA,NA,11.9789161597039,India_SriLanka,orissa,20.5,84.41667
1963-0019-IND,1963,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1963,9,8,1963,9,8,200,NA,5000000,NA,5000000,NA,NA,NA,11.9789161597039,India_SriLanka,uttar pradesh,26.46523,80.34975
1963-0019-IND,1963,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1963,9,8,1963,9,8,200,NA,5000000,NA,5000000,NA,NA,NA,11.9789161597039,India_SriLanka,punjab,31.62234,74.87534
1964-0038-IND,1964,0038,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1964,7,NA,1964,7,NA,145,NA,752210,NA,752210,NA,NA,NA,12.1321174880359,India_SriLanka,assam,26,93
1964-0038-IND,1964,0038,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1964,7,NA,1964,7,NA,145,NA,752210,NA,752210,NA,NA,NA,12.1321174880359,India_SriLanka,bihar,25.75,85.75
1964-0038-IND,1964,0038,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1964,7,NA,1964,7,NA,145,NA,752210,NA,752210,NA,NA,NA,12.1321174880359,India_SriLanka,punjab,31.62234,74.87534
1964-0055-IND,1964,0055,Natural,Hydrological,Flood,NA,NA,NA,Affect,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1964,10,NA,1964,10,NA,NA,NA,18400,NA,18400,NA,NA,500,12.1321174880359,India_SriLanka,andhra pradesh,15.83333,79.75
1964-0069-LKA,1964,0069,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1964,12,22,1964,12,22,206,NA,280000,100000,380000,NA,NA,37300,12.1321174880359,India_SriLanka,trincomalee,8.5778,81.2289
1964-0069-LKA,1964,0069,Natural,Meteorological,Storm,Tropical cyclone,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1964,12,22,1964,12,22,206,NA,280000,100000,380000,NA,NA,37300,12.1321174880359,India_SriLanka,east coast,NA,NA
1966-0046-IND,1966,0046,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1966,6,NA,1966,6,NA,47,NA,900000,NA,900000,NA,NA,1400,12.6960281686485,India_SriLanka,manipur,25,94
1966-0046-IND,1966,0046,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1966,6,NA,1966,6,NA,47,NA,900000,NA,900000,NA,NA,1400,12.6960281686485,India_SriLanka,assam,26,93
1966-0066-LKA,1966,0066,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1966,9,NA,1966,9,NA,23,NA,252347,100000,352347,NA,NA,5000,12.6960281686485,India_SriLanka,southwest,6.94709,79.84378
1967-0055-IND,1967,0055,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,9,5,1967,9,5,300,NA,1000000,NA,1000000,NA,NA,NA,13.048062107494,India_SriLanka,north,15.49574,73.82624
1967-0055-IND,1967,0055,Natural,Hydrological,Flood,NA,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,9,5,1967,9,5,300,NA,1000000,NA,1000000,NA,NA,NA,13.048062107494,India_SriLanka,central,28.65136,77.19072
1967-0011-LKA,1967,0011,Natural,Biological,Epidemic,Parasitic disease,NA,NA,Affect,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Vaccinated,NA,NA,NA,NA,1967,1,1,1967,1,1,2,NA,200000,NA,200000,NA,NA,NA,13.048062107494,India_SriLanka,nationwide,NA,NA
1967-0067-LKA,1967,0067,Natural,Hydrological,Flood,NA,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1967,10,18,1967,10,18,24,NA,47000,NA,47000,NA,NA,3000,13.048062107494,India_SriLanka,colombo area,NA,NA
